ProductID,ProductName,ProductStock,Price,Discount,Category_CategoryID
OFF-EN-10003040,"Versatile Product Basic",13,20.94,10,13
OFF-EN-10003055,"Versatile Product Basic",0,0.00,0,13
OFF-EN-10003068,"Versatile Product Basic",11,7.92,0,13
OFF-EN-10003072,"Versatile Product Basic",24,6.21,0,13
OFF-EN-10003134,"Versatile Product Basic",31,9.34,0,13
OFF-EN-10003160,"Versatile Product Basic",11,7.28,0,13
OFF-EN-10003286,"Versatile Product Basic",39,16.56,10,13
OFF-EN-10003296,"Versatile Product Basic",17,180.96,30,13
OFF-EN-10003448,"Versatile Product Basic",0,0.00,0,13
OFF-EN-10003567,"Versatile Product Basic",0,0.00,0,13
OFF-EN-10003798,"Versatile Product Basic",0,0.00,0,13
OFF-EN-10003845,"Versatile Product Basic",19,7.38,0,13
OFF-EN-10003862,"Versatile Product Basic",26,10.67,10,13
OFF-EN-10004007,"Versatile Product Basic",5,62.28,20,13
OFF-EN-10004030,"Versatile Product Basic",24,2.90,0,13
OFF-EN-10004147,"Versatile Product Basic",11,14.35,10,13
OFF-EN-10004206,"Versatile Product Basic",3,325.86,15,13
OFF-EN-10004386,"Versatile Product Basic",0,0.00,0,13
OFF-EN-10004459,"Versatile Product Basic",30,12.22,10,13
OFF-EN-10004483,"Versatile Product Basic",0,0.00,0,13
OFF-EN-10004773,"Versatile Product Basic",18,49.57,10,13
OFF-EN-10004846,"Versatile Product Basic",19,5.32,0,13
OFF-EN-10004955,"Versatile Product Basic",18,12.98,10,13
OFF-FA-10000053,"Versatile Product Basic",38,5.67,0,14
OFF-FA-10000089,"Versatile Product Basic",6,19.60,10,14
OFF-FA-10000134,"Versatile Product Basic",0,0.00,0,14
OFF-FA-10000254,"Versatile Product Basic",6,4.71,0,14
OFF-FA-10000304,"Versatile Product Basic",35,4.36,0,14
OFF-FA-10000490,"Versatile Product Basic",0,0.00,0,14
OFF-FA-10000585,"Versatile Product Basic",36,5.58,0,14
OFF-FA-10000611,"Versatile Product Basic",35,2.37,0,14
OFF-FA-10000621,"Versatile Product Basic",0,0.00,0,14
OFF-FA-10000624,"Versatile Product Basic",45,7.16,0,14
OFF-FA-10000735,"Versatile Product Basic",25,4.67,0,14
OFF-FA-10000840,"Versatile Product Basic",16,1.82,0,14
OFF-FA-10000936,"Versatile Product Basic",30,2.63,0,14
OFF-FA-10000992,"Versatile Product Basic",0,0.00,0,14
OFF-FA-10001135,"Versatile Product Basic",0,0.00,0,14
OFF-FA-10001229,"Versatile Product Basic",11,7.86,0,14
OFF-FA-10001332,"Versatile Product Basic",0,0.00,0,14
OFF-FA-10001561,"Versatile Product Basic",42,3.49,0,14
OFF-FA-10001754,"Versatile Product Basic",6,3.68,0,14
OFF-FA-10001843,"Versatile Product Basic",29,7.41,0,14
OFF-FA-10001883,"Versatile Product Basic",0,0.00,0,14
OFF-FA-10002280,"Versatile Product Basic",55,5.00,0,14
OFF-FA-10002676,"Versatile Product Basic",18,1.81,0,14
OFF-FA-10002701,"Versatile Product Basic",10,5.04,0,14
OFF-FA-10002763,"Versatile Product Basic",33,7.90,0,14
OFF-FA-10002780,"Versatile Product Basic",42,8.94,0,14
OFF-FA-10002815,"Versatile Product Basic",16,7.10,0,14
OFF-FA-10002975,"Versatile Product Basic",31,11.34,10,14
OFF-FA-10002983,"Versatile Product Basic",18,10.23,10,14
OFF-FA-10002988,"Versatile Product Basic",39,4.02,0,14
OFF-FA-10003021,"Versatile Product Basic",29,3.01,0,14
OFF-FA-10003059,"Versatile Product Basic",28,1.45,0,14
OFF-FA-10003112,"Versatile Product Basic",29,7.89,0,14
OFF-FA-10003467,"Versatile Product Basic",0,0.00,0,14
OFF-FA-10003472,"Versatile Product Basic",28,2.52,0,14
OFF-FA-10003485,"Versatile Product Basic",15,7.86,0,14
OFF-FA-10003495,"Versatile Product Basic",40,6.08,0,14
OFF-FA-10004076,"Versatile Product Basic",18,3.96,0,14
OFF-FA-10004248,"Versatile Product Basic",19,7.22,0,14
OFF-FA-10004395,"Versatile Product Basic",24,9.42,0,14
OFF-FA-10004838,"Versatile Product Basic",0,0.00,0,14
OFF-FA-10004854,"Versatile Product Basic",0,0.00,0,14
OFF-FA-10004968,"Versatile Product Basic",19,5.98,0,14
OFF-LA-10000081,"Wireless Earbuds",17,3.00,0,3
OFF-LA-10000121,"Tablet Computer",18,15.12,10,3
OFF-LA-10000134,"LED Monitor",26,3.08,0,3
OFF-LA-10000240,"Tablet Computer",30,7.31,0,3
OFF-LA-10000248,"Ergonomic Keyboard",25,5.90,0,3
OFF-LA-10000262,"LED Monitor",30,2.09,0,3
OFF-LA-10000305,"Tablet Computer",19,12.60,10,3
OFF-LA-10000407,"Ergonomic Keyboard",26,14.94,10,3
OFF-LA-10000414,"Android Phone",18,31.05,10,3
OFF-LA-10000443,"Ergonomic Keyboard",29,2.95,0,3
OFF-LA-10000452,"Tablet Computer",22,3.15,0,3
OFF-LA-10000476,"Android Phone",0,0.00,0,3
OFF-LA-10000634,"Ergonomic Keyboard",16,2.61,0,3
OFF-LA-10000973,"Android Phone",9,5.04,0,3
OFF-LA-10001045,"LED Monitor",24,2.61,0,3
OFF-LA-10001074,"LED Monitor",100,30.07,10,3
OFF-LA-10001158,"Wireless Earbuds",0,0.00,0,3
OFF-LA-10001175,"Ergonomic Keyboard",22,4.61,0,3
OFF-LA-10001297,Smartwatch,31,20.70,10,3
OFF-LA-10001317,"Tablet Computer",18,2.52,0,3
OFF-LA-10001404,"3D Printer",16,3.69,0,3
OFF-LA-10001474,"3D Printer",26,30.53,10,3
OFF-LA-10001569,"Tablet Computer",100,3.98,0,3
OFF-LA-10001613,"3D Printer",57,4.61,0,3
OFF-LA-10001641,"Tablet Computer",45,3.15,0,3
OFF-LA-10001771,"Ergonomic Keyboard",29,4.98,0,3
OFF-LA-10001934,"Android Phone",18,14.62,10,3
OFF-LA-10001982,"3D Printer",26,6.00,0,3
OFF-LA-10002034,Smartwatch,24,9.82,0,3
OFF-LA-10002043,"Ultrabook Laptop",19,20.70,10,3
OFF-LA-10002195,"LED Monitor",37,4.93,0,3
OFF-LA-10002271,"Android Phone",19,4.93,0,3
OFF-LA-10002312,Smartwatch,16,11.84,10,3
OFF-LA-10002368,"LED Monitor",9,2.61,0,3
OFF-LA-10002381,"Ultrabook Laptop",10,2.46,0,3
OFF-LA-10002473,"LED Monitor",5,9.22,0,3
OFF-LA-10002475,"3D Printer",24,11.70,10,3
OFF-LA-10002762,"LED Monitor",66,25.06,10,3
OFF-LA-10002787,Smartwatch,31,3.00,0,3
OFF-LA-10002945,"3D Printer",0,0.00,0,3
OFF-LA-10003077,"Ergonomic Keyboard",10,14.62,10,3
OFF-LA-10003121,"Tablet Computer",22,16.52,10,3
OFF-LA-10003148,"3D Printer",19,18.90,10,3
OFF-LA-10003190,"LED Monitor",36,4.61,0,3
OFF-LA-10003223,"Ultrabook Laptop",25,9.82,0,3
OFF-LA-10003388,"LED Monitor",3,5.76,0,3
OFF-LA-10003498,"LED Monitor",24,44.40,10,3
OFF-LA-10003510,"3D Printer",0,0.00,0,3
OFF-LA-10003537,"Wireless Earbuds",6,25.06,10,3
OFF-LA-10003663,"Ergonomic Keyboard",16,5.78,0,3
OFF-LA-10003714,"Wireless Earbuds",9,3.75,0,3
OFF-LA-10003720,"3D Printer",33,3.69,0,3
OFF-LA-10003766,"Ultrabook Laptop",43,3.15,0,3
OFF-LA-10003923,"Ergonomic Keyboard",46,23.68,10,3
OFF-LA-10003930,"Android Phone",0,0.00,0,3
OFF-LA-10004008,"LED Monitor",12,5.76,0,3
OFF-LA-10004055,"Ultrabook Laptop",4,4.91,0,3
OFF-LA-10004093,"Android Phone",31,7.31,0,3
OFF-LA-10004178,"LED Monitor",15,3.30,0,3
OFF-LA-10004272,"LED Monitor",5,2.89,0,3
OFF-LA-10004345,"Ultrabook Laptop",16,9.82,0,3
OFF-LA-10004409,"LED Monitor",26,4.61,0,3
OFF-LA-10004425,"Ultrabook Laptop",28,5.78,0,3
OFF-LA-10004484,"Ultrabook Laptop",47,4.13,0,3
OFF-LA-10004544,"Ultrabook Laptop",37,23.68,10,3
OFF-LA-10004545,"Tablet Computer",26,25.06,10,3
OFF-LA-10004559,"Wireless Earbuds",31,2.88,0,3
OFF-LA-10004677,"Ultrabook Laptop",11,5.90,0,3
OFF-LA-10004689,"3D Printer",41,11.56,10,3
OFF-LA-10004853,"Tablet Computer",25,9.96,0,3
OFF-PA-10000007,"Versatile Product Basic",0,0.00,0,11
OFF-PA-10000019,"Versatile Product Basic",46,6.48,0,11
OFF-PA-10000029,"Versatile Product Basic",22,6.48,0,11
OFF-PA-10000048,"Versatile Product Basic",2,6.48,0,11
OFF-PA-10000061,"Versatile Product Basic",31,20.74,10,11
OFF-PA-10000062,"Versatile Product Basic",22,54.96,20,11
OFF-PA-10000069,"Versatile Product Basic",0,0.00,0,11
OFF-PA-10000100,"Versatile Product Basic",57,40.99,10,11
OFF-PA-10000130,"Versatile Product Basic",19,3.42,0,11
OFF-PA-10000141,"Versatile Product Basic",0,0.00,0,11
OFF-PA-10000143,"Versatile Product Basic",38,8.45,0,11
OFF-PA-10000157,"Versatile Product Basic",47,19.98,10,11
OFF-PA-10000167,"Versatile Product Basic",24,61.96,20,11
OFF-PA-10000174,"Versatile Product Basic",0,0.00,0,11
OFF-PA-10000176,"Versatile Product Basic",36,15.18,10,11
OFF-PA-10000210,"Versatile Product Basic",6,99.90,20,11
OFF-PA-10000213,"Versatile Product Basic",19,14.94,10,11
OFF-PA-10000223,"Versatile Product Basic",17,5.18,0,11
OFF-PA-10000232,"Versatile Product Basic",15,12.96,10,11
OFF-PA-10000241,"Versatile Product Basic",0,0.00,0,11
OFF-PA-10000246,"Versatile Product Basic",18,16.10,10,11
OFF-PA-10000249,"Versatile Product Premium",22,19.65,10,11
OFF-PA-10000289,"Versatile Product Premium",24,10.37,10,11
OFF-PA-10000295,"Versatile Product Premium",18,15.55,10,11
OFF-PA-10000300,"Versatile Product Premium",11,47.95,10,11
OFF-PA-10000304,"Versatile Product Premium",29,6.48,0,11
OFF-PA-10000308,"Versatile Product Premium",5,16.90,10,11
OFF-PA-10000312,"Versatile Product Premium",12,91.36,20,11
OFF-PA-10000327,"Versatile Product Premium",37,3.42,0,11
OFF-PA-10000349,"Versatile Product Premium",33,4.98,0,11
OFF-PA-10000350,"Versatile Product Premium",0,0.00,0,11
OFF-PA-10000357,"Versatile Product Premium",0,0.00,0,11
OFF-PA-10000380,"Versatile Product Premium",0,0.00,0,11
OFF-PA-10000418,"Versatile Product Premium",25,104.85,30,11
OFF-PA-10000466,"Versatile Product Premium",0,0.00,0,11
OFF-PA-10000474,"Versatile Product Premium",44,28.35,10,11
OFF-PA-10000477,"Versatile Product Premium",38,7.97,0,11
OFF-PA-10000482,"Versatile Product Premium",0,0.00,0,11
OFF-PA-10000483,"Versatile Product Premium",18,24.78,10,11
OFF-PA-10000501,"Versatile Product Premium",12,64.70,20,11
OFF-PA-10000520,"Versatile Product Premium",25,10.37,10,11
OFF-PA-10000528,"Versatile Product Premium",17,10.56,10,11
OFF-PA-10000533,"Versatile Product Premium",18,5.23,0,11
OFF-PA-10000551,"Versatile Product Premium",13,8.29,0,11
OFF-PA-10000552,"Versatile Product Premium",18,10.37,10,11
OFF-PA-10000556,"Versatile Product Premium",11,15.55,10,11
OFF-PA-10000565,"Versatile Product Premium",6,111.96,30,11
OFF-PA-10000575,"Versatile Product Premium",0,0.00,0,11
OFF-PA-10000587,"Versatile Product Premium",0,0.00,0,11
OFF-PA-10000595,"Versatile Product Premium",19,54.82,20,11
OFF-PA-10000605,"Versatile Product Premium",11,9.25,0,11
OFF-PA-10000659,"Versatile Product Premium",0,0.00,0,11
OFF-PA-10000673,"Versatile Product Premium",0,0.00,0,11
OFF-PA-10000675,"Versatile Product Premium",51,65.58,20,11
OFF-PA-10000682,"Versatile Product Premium",15,4.62,0,11
OFF-PA-10000697,"Versatile Product Premium",0,0.00,0,11
OFF-PA-10000726,"Versatile Product Premium",0,0.00,0,11
OFF-PA-10000740,"Versatile Product Premium",15,45.68,10,11
OFF-PA-10000743,"Versatile Product Premium",26,10.69,10,11
OFF-PA-10000788,"Versatile Product Premium",24,10.37,10,11
OFF-PA-10000791,"Versatile Product Premium",0,0.00,0,11
OFF-PA-10000806,"Versatile Product Premium",26,89.57,20,11
OFF-PA-10000807,"Versatile Product Premium",0,0.00,0,11
OFF-PA-10000809,"Versatile Product Premium",13,5.18,0,11
OFF-PA-10000859,"Versatile Product Premium",6,6.37,0,11
OFF-PA-10000919,"Versatile Product Premium",5,155.04,30,11
OFF-PA-10000955,"Versatile Product Premium",9,6.54,0,11
OFF-PA-10000994,"Versatile Product Premium",37,104.85,30,11
OFF-PA-10001001,"Versatile Product Premium",0,0.00,0,11
OFF-PA-10001019,"Versatile Product Premium",40,19.98,10,11
OFF-PA-10001033,"Versatile Product Premium",50,40.99,10,11
OFF-PA-10001125,"Versatile Product Premium",47,61.96,20,11
OFF-PA-10001144,"Versatile Product Premium",20,110.96,30,11
OFF-PA-10001166,"Versatile Product Premium",37,5.18,0,11
OFF-PA-10001184,"Versatile Product Premium",31,11.96,10,11
OFF-PA-10001204,"Versatile Product Premium",12,8.45,0,11
OFF-PA-10001215,"Versatile Product Premium",20,8.45,0,11
OFF-PA-10001243,"Versatile Product Premium",6,5.98,0,11
OFF-PA-10001246,"Versatile Product Premium",9,19.44,10,11
OFF-PA-10001260,"Versatile Product Premium",0,0.00,0,11
OFF-PA-10001274,"Versatile Product Premium",6,7.30,0,11
OFF-PA-10001281,"Versatile Product Premium",5,191.60,30,11
OFF-PA-10001289,"Versatile Product Premium",43,77.52,20,11
OFF-PA-10001293,"Versatile Product Premium",16,12.96,10,11
OFF-PA-10001295,"Versatile Product Premium",31,37.94,10,11
OFF-PA-10001307,"Versatile Product Premium",0,0.00,0,11
OFF-PA-10001357,"Versatile Product Premium",17,47.90,10,11
OFF-PA-10001363,"Versatile Product Premium",31,24.56,10,11
OFF-PA-10001450,"Versatile Product Premium",5,19.92,10,11
OFF-PA-10001457,"Versatile Product Premium",17,90.24,20,11
OFF-PA-10001461,"Versatile Product Premium",17,26.72,10,11
OFF-PA-10001471,"Versatile Product Premium",19,14.62,10,11
OFF-PA-10001497,"Versatile Product Premium",25,109.92,30,11
OFF-PA-10001509,"Versatile Product Premium",0,0.00,0,11
OFF-PA-10001526,"Versatile Product Premium",37,3.98,0,11
OFF-PA-10001534,"Versatile Product Premium",28,12.96,10,11
OFF-PA-10001560,"Versatile Product Premium",0,0.00,0,11
OFF-PA-10001569,"Versatile Product Premium",25,6.48,0,11
OFF-PA-10001583,"Versatile Product Premium",0,0.00,0,11
OFF-PA-10001593,"Versatile Product Premium",33,11.96,10,11
OFF-PA-10001609,"Versatile Product Premium",33,6.58,0,11
OFF-PA-10001622,"Versatile Product Premium",0,0.00,0,11
OFF-PA-10001639,"Versatile Product Premium",31,15.55,10,11
OFF-PA-10001661,"Versatile Product Premium",4,11.95,10,11
OFF-PA-10001667,"Versatile Product Premium",37,5.98,0,11
OFF-PA-10001685,"Versatile Product Premium",38,16.22,10,11
OFF-PA-10001712,"Versatile Product Premium",18,39.96,10,11
OFF-PA-10001725,"Versatile Product Premium",6,62.02,20,11
OFF-PA-10001736,"Versatile Product Premium",24,35.44,10,11
OFF-PA-10001745,"Versatile Product Premium",0,0.00,0,11
OFF-PA-10001752,"Versatile Product Premium",9,7.97,0,11
OFF-PA-10001763,"Versatile Product Premium",6,19.98,10,11
OFF-PA-10001776,"Versatile Product Premium",0,0.00,0,11
OFF-PA-10001790,"Versatile Product Premium",17,38.43,10,11
OFF-PA-10001800,"Versatile Product Premium",33,10.37,10,11
OFF-PA-10001801,"Versatile Product Premium",16,17.94,10,11
OFF-PA-10001804,"Versatile Product Premium",35,5.34,0,11
OFF-PA-10001815,"Versatile Product Premium",26,144.12,30,11
OFF-PA-10001826,"Versatile Product Premium",9,19.44,10,11
OFF-PA-10001837,"Versatile Product Premium",9,15.55,10,11
OFF-PA-10001838,"Versatile Product Premium",0,0.00,0,11
OFF-PA-10001846,"Versatile Product Premium",17,9.25,0,11
OFF-PA-10001870,"Versatile Product Premium",37,6.48,0,11
OFF-PA-10001878,"Versatile Product Premium",34,48.91,10,11
OFF-PA-10001892,"Versatile Product Premium",0,0.00,0,11
OFF-PA-10001934,"Versatile Product Premium",31,5.18,0,11
OFF-PA-10001937,"Versatile Product Premium",31,10.37,10,11
OFF-PA-10001947,"Versatile Product Premium",12,9.57,0,11
OFF-PA-10001950,"Versatile Product Premium",34,6.67,0,11
OFF-PA-10001952,"Versatile Product Premium",5,36.54,10,11
OFF-PA-10001954,"Versatile Product Premium",41,45.68,10,11
OFF-PA-10001970,"Versatile Product Premium",86,12.28,10,11
OFF-PA-10001972,"Versatile Product Premium",46,6.48,0,11
OFF-PA-10001977,"Versatile Product Premium",11,44.38,10,11
OFF-PA-10001994,"Versatile Product Premium",0,0.00,0,11
OFF-PA-10002001,"Versatile Product Premium",3,12.96,10,11
OFF-PA-10002005,"Versatile Product Premium",37,12.96,10,11
OFF-PA-10002036,"Versatile Product Premium",31,10.37,10,11
OFF-PA-10002105,"Versatile Product Premium",11,6.48,0,11
OFF-PA-10002109,"Versatile Product Premium",5,3.81,0,11
OFF-PA-10002120,"Versatile Product Premium",12,109.92,30,11
OFF-PA-10002137,"Versatile Product Premium",0,0.00,0,11
OFF-PA-10002160,"Versatile Product Premium",42,9.25,0,11
OFF-PA-10002195,"Versatile Product Premium",0,0.00,0,11
OFF-PA-10002222,"Versatile Product Premium",0,0.00,0,11
OFF-PA-10002230,"Versatile Product Premium",19,7.97,0,11
OFF-PA-10002245,"Versatile Product Premium",38,9.57,0,11
OFF-PA-10002246,"Versatile Product Premium",0,0.00,0,11
OFF-PA-10002250,"Versatile Product Premium",34,9.39,0,11
OFF-PA-10002254,"Versatile Product Premium",46,26.38,10,11
OFF-PA-10002259,"Versatile Product Premium",0,0.00,0,11
OFF-PA-10002262,"Versatile Product Premium",29,6.48,0,11
OFF-PA-10002319,"Versatile Product Premium",19,31.01,10,11
OFF-PA-10002333,"Versatile Product Premium",0,0.00,0,11
OFF-PA-10002365,"Versatile Product Premium",18,12.96,10,11
OFF-PA-10002377,"Versatile Product Premium",0,0.00,0,11
OFF-PA-10002421,"Versatile Product Premium",18,36.11,10,11
OFF-PA-10002464,"Versatile Product Premium",25,13.87,10,11
OFF-PA-10002479,"Versatile Product Premium",38,5.28,0,11
OFF-PA-10002499,"Versatile Product Premium",6,97.88,20,11
OFF-PA-10002552,"Versatile Product Premium",6,12.96,10,11
OFF-PA-10002558,"Versatile Product Premium",9,268.24,15,11
OFF-PA-10002581,"Versatile Product Premium",39,49.57,10,11
OFF-PA-10002586,"Versatile Product Premium",29,11.95,10,11
OFF-PA-10002606,"Versatile Product Premium",34,8.45,0,11
OFF-PA-10002615,"Versatile Product Premium",0,0.00,0,11
OFF-PA-10002659,"Versatile Product Premium",28,3.38,0,11
OFF-PA-10002666,"Versatile Product Premium",26,21.74,10,11
OFF-PA-10002689,"Versatile Product Premium",33,6.48,0,11
OFF-PA-10002709,"Versatile Product Premium",19,23.92,10,11
OFF-PA-10002713,"Versatile Product Premium",0,0.00,0,11
OFF-PA-10002741,"Versatile Product Premium",10,8.56,0,11
OFF-PA-10002749,"Versatile Product Premium",0,0.00,0,11
OFF-PA-10002751,"Versatile Product Premium",18,5.98,0,11
OFF-PA-10002764,"Versatile Product Premium",18,45.36,10,11
OFF-PA-10002787,"Versatile Product Premium",29,6.48,0,11
OFF-PA-10002870,"Versatile Product Premium",0,0.00,0,11
OFF-PA-10002893,"Versatile Product Premium",0,0.00,0,11
OFF-PA-10002923,"Versatile Product Premium",16,48.94,10,11
OFF-PA-10002947,"Versatile Product Premium",19,6.68,0,11
OFF-PA-10002960,"Versatile Product Premium",9,34.86,10,11
OFF-PA-10002968,"Versatile Product Premium",10,54.82,20,11
OFF-PA-10002986,"Versatile Product Premium",54,10.69,10,11
OFF-PA-10003001,"Versatile Product Premium",16,5.34,0,11
OFF-PA-10003016,"Versatile Product Premium",31,9.42,0,11
OFF-PA-10003022,"Versatile Product Premium",34,14.35,10,11
OFF-PA-10003036,"Versatile Product Premium",13,11.65,10,11
OFF-PA-10003039,"Versatile Product Premium",37,61.96,20,11
OFF-PA-10003063,"Versatile Product Premium",18,8.00,0,11
OFF-PA-10003072,"Versatile Product Premium",0,0.00,0,11
OFF-PA-10003127,"Versatile Product Premium",16,26.38,10,11
OFF-PA-10003129,"Versatile Product Premium",17,97.82,20,11
OFF-PA-10003134,"Versatile Product Premium",15,76.86,20,11
OFF-PA-10003172,"Versatile Product Premium",37,12.96,10,11
OFF-PA-10003177,"Versatile Product Premium",20,12.96,10,11
OFF-PA-10003205,"Versatile Product Premium",0,0.00,0,11
OFF-PA-10003228,"Versatile Product Premium",33,146.73,30,11
OFF-PA-10003256,"Versatile Product Premium",13,11.54,10,11
OFF-PA-10003270,"Versatile Product Premium",24,8.45,0,11
OFF-PA-10003302,"Versatile Product Premium",39,56.70,20,11
OFF-PA-10003309,"Versatile Product Premium",25,12.96,10,11
OFF-PA-10003349,"Versatile Product Premium",20,12.96,10,11
OFF-PA-10003363,"Versatile Product Premium",20,12.96,10,11
OFF-PA-10003395,"Versatile Product Premium",25,83.88,20,11
OFF-PA-10003424,"Versatile Product Premium",0,0.00,0,11
OFF-PA-10003441,"Versatile Product Premium",67,12.96,10,11
OFF-PA-10003465,"Versatile Product Premium",13,30.35,10,11
OFF-PA-10003543,"Versatile Product Premium",6,10.37,10,11
OFF-PA-10003591,"Versatile Product Premium",18,34.44,10,11
OFF-PA-10003625,"Versatile Product Premium",13,49.57,10,11
OFF-PA-10003641,"Versatile Product Premium",46,42.21,10,11
OFF-PA-10003651,"Versatile Product Premium",34,5.34,0,11
OFF-PA-10003656,"Versatile Product Premium",28,63.31,20,11
OFF-PA-10003657,"Versatile Product Premium",24,4.28,0,11
OFF-PA-10003673,"Versatile Product Premium",45,10.85,10,11
OFF-PA-10003724,"Versatile Product Premium",0,0.00,0,11
OFF-PA-10003729,"Versatile Product Premium",11,10.37,10,11
OFF-PA-10003739,"Versatile Product Premium",3,11.56,10,11
OFF-PA-10003790,"Versatile Product Premium",34,18.27,10,11
OFF-PA-10003797,"Versatile Product Premium",38,19.44,10,11
OFF-PA-10003823,"Versatile Product Premium",24,123.92,30,11
OFF-PA-10003845,"Versatile Product Premium",19,5.78,0,11
OFF-PA-10003848,"Versatile Product Premium",35,12.96,10,11
OFF-PA-10003883,"Versatile Product Premium",0,0.00,0,11
OFF-PA-10003892,"Versatile Product Premium",19,97.82,20,11
OFF-PA-10003893,"Versatile Product Premium",37,8.56,0,11
OFF-PA-10003919,"Versatile Product Premium",3,7.97,0,11
OFF-PA-10003936,"Versatile Product Premium",16,15.55,10,11
OFF-PA-10003953,"Versatile Product Premium",10,5.18,0,11
OFF-PA-10003971,"Versatile Product Premium",12,11.96,10,11
OFF-PA-10004000,"Versatile Product Premium",0,0.00,0,11
OFF-PA-10004022,"Versatile Product Premium",4,9.99,0,11
OFF-PA-10004039,"Versatile Product Premium",15,44.78,10,11
OFF-PA-10004040,"Versatile Product Premium",31,14.35,10,11
OFF-PA-10004041,"Versatile Product Premium",0,0.00,0,11
OFF-PA-10004071,"Versatile Product Premium",0,0.00,0,11
OFF-PA-10004082,"Versatile Product Premium",0,0.00,0,11
OFF-PA-10004092,"Versatile Product Premium",9,48.94,10,11
OFF-PA-10004100,"Versatile Product Premium",50,15.55,10,11
OFF-PA-10004101,"Versatile Product Premium",35,10.37,10,11
OFF-PA-10004156,"Versatile Product Premium",26,11.34,10,11
OFF-PA-10004239,"Versatile Product Premium",15,4.28,0,11
OFF-PA-10004243,"Versatile Product Premium",29,37.94,10,11
OFF-PA-10004248,"Versatile Product Premium",10,15.84,10,11
OFF-PA-10004255,"Versatile Product Premium",18,6.48,0,11
OFF-PA-10004285,"Versatile Product Premium",28,10.69,10,11
OFF-PA-10004327,"Versatile Product Premium",16,47.90,10,11
OFF-PA-10004353,"Versatile Product Premium",37,39.96,10,11
OFF-PA-10004355,"Versatile Product Premium",17,5.18,0,11
OFF-PA-10004359,"Versatile Product Premium",25,209.70,15,11
OFF-PA-10004381,"Versatile Product Premium",12,96.08,20,11
OFF-PA-10004405,"Versatile Product Premium",13,14.30,10,11
OFF-PA-10004438,"Versatile Product Premium",12,24.56,10,11
OFF-PA-10004451,"Versatile Product Premium",29,10.37,10,11
OFF-PA-10004470,"Versatile Product Premium",0,0.00,0,11
OFF-PA-10004475,"Versatile Product Premium",15,109.92,30,11
OFF-PA-10004519,"Versatile Product Premium",18,8.96,0,11
OFF-PA-10004530,"Versatile Product Premium",37,22.96,10,11
OFF-PA-10004569,"Versatile Product Premium",0,0.00,0,11
OFF-PA-10004609,"Versatile Product Premium",17,6.48,0,11
OFF-PA-10004610,"Versatile Product Premium",34,6.85,0,11
OFF-PA-10004621,"Versatile Product Premium",33,10.37,10,11
OFF-PA-10004665,"Versatile Product Premium",26,10.48,10,11
OFF-PA-10004675,"Versatile Product Premium",0,0.00,0,11
OFF-PA-10004733,"Versatile Product Premium",16,19.01,10,11
OFF-PA-10004734,"Versatile Product Premium",12,21.84,10,11
OFF-PA-10004735,"Versatile Product Premium",30,10.37,10,11
OFF-PA-10004782,"Versatile Product Premium",18,12.96,10,11
OFF-PA-10004888,"Versatile Product Premium",33,5.18,0,11
OFF-PA-10004911,"Versatile Product Premium",0,0.00,0,11
OFF-PA-10004947,"Versatile Product Premium",15,10.27,10,11
OFF-PA-10004948,"Versatile Product Premium",8,4.98,0,11
OFF-PA-10004965,"Versatile Product Premium",9,15.98,10,11
OFF-PA-10004971,"Versatile Product Premium",24,4.62,0,11
OFF-PA-10004983,"Versatile Product Premium",30,6.48,0,11
OFF-PA-10004996,"Versatile Product Premium",25,16.50,10,11
OFF-ST-10000025,"Versatile Product Premium",46,152.69,30,5
OFF-ST-10000036,"Versatile Product Premium",0,0.00,0,5
OFF-ST-10000046,"Versatile Product Premium",35,258.48,15,5
OFF-ST-10000060,"Versatile Product Premium",53,51.98,20,5
OFF-ST-10000078,"Versatile Product Premium",56,265.17,15,5
OFF-ST-10000107,"Versatile Product Premium",24,55.50,20,5
OFF-ST-10000129,"Versatile Product Premium",15,177.65,30,5
OFF-ST-10000136,"Versatile Product Premium",12,119.10,30,5
OFF-ST-10000142,"Versatile Product Premium",17,332.70,15,5
OFF-ST-10000321,"Versatile Product Premium",16,7.89,0,5
OFF-ST-10000344,"Versatile Product Premium",0,0.00,0,5
OFF-ST-10000352,"Versatile Product Premium",10,29.74,10,5
OFF-ST-10000419,"Versatile Product Premium",0,0.00,0,5
OFF-ST-10000464,"Versatile Product Premium",0,0.00,0,5
OFF-ST-10000532,"Versatile Product Premium",40,61.57,20,5
OFF-ST-10000563,"Versatile Product Premium",59,51.17,20,5
OFF-ST-10000585,"Versatile Product Premium",26,132.16,30,5
OFF-ST-10000604,"Versatile Product Premium",38,69.52,20,5
OFF-ST-10000615,"Versatile Product Premium",0,0.00,0,5
OFF-ST-10000617,"Versatile Product Premium",31,4.77,0,5
OFF-ST-10000636,"Versatile Product Premium",38,33.48,10,5
OFF-ST-10000642,"Versatile Product Premium",0,0.00,0,5
OFF-ST-10000649,"Versatile Product Premium",20,25.12,10,5
OFF-ST-10000675,"Versatile Product Premium",0,0.00,0,5
OFF-ST-10000676,"Versatile Product Premium",9,193.86,30,5
OFF-ST-10000689,"Versatile Product Premium",0,0.00,0,5
OFF-ST-10000736,"Versatile Product Premium",47,64.78,20,5
OFF-ST-10000760,"Versatile Product Premium",31,13.98,10,5
